aqi,pre_aqi,so2,no2,co,o3,pm10,pm2_5,temp_diff,humi_diff,w_dir_diff,wind_diff,rain_diff
26,21,7,12,0.7,34,26,10,2,0,-45,0,0
25,26,7,12,0.7,35,25,11,-2,-2,45,0,0
26,25,8,13,0.7,38,26,12,2,-1,-45,0,0
29,26,8,15,0.7,35,29,13,-1,2,0,0,0
34,29,8,18,0.7,28,34,16,-2,4,45,1,0
43,34,8,19,0.7,26,43,19,1,3,-45,-1,0
38,43,7,18,0.7,25,38,22,-2,4,45,0,0
33,38,6,16,0.7,26,33,20,1,1,-45,-1,0
23,33,6,16,0.7,24,23,12,-1,-1,0,1,0
19,23,6,15,0.7,24,19,11,0,0,0,-1,0
18,19,6,14,0.7,25,18,10,0,-1,0,1,0
14,18,6,13,0.7,26,14,7,-1,3,90,0,0
13,14,6,11,0.7,27,13,6,0,-2,-45,0,0.1
10,13,6,10,0.7,27,10,3,0,0,0,0,0
9,10,6,9,0.7,26,9,3,-1,2,0,0,0
10,9,6,9,0.7,25,10,3,0,-1,0,-1,-0.1
9,10,6,8,0.7,24,9,4,1,0,-45,0,0
9,9,6,9,0.7,23,9,3,0,-2,0,0,0.1
10,9,6,10,0.7,21,10,3,0,2,0,0,0
13,10,6,15,0.8,16,13,4,0,-1,0,0,-0.1
16,13,7,17,0.8,13,16,6,0,-1,0,0,0
21,16,7,18,0.8,12,21,8,0,-3,45,1,0
29,21,9,18,0.8,11,29,13,0,0,0,0,0
35,29,10,17,0.9,12,35,16,2,1,-45,-1,0
36,35,10,16,0.9,13,36,18,0,-2,0,1,0
32,36,9,14,0.9,15,32,20,0,2,0,-1,0
30,32,9,15,0.8,16,30,16,-1,-2,45,1,0
29,30,9,17,0.8,15,29,17,1,1,-45,0,0
29,29,8,17,0.8,17,29,19,0,-2,0,1,0
29,29,8,18,0.8,18,29,16,-1,2,90,-1,0
26,29,8,18,0.8,16,26,13,0,2,0,0,0
25,26,8,19,0.8,12,25,13,0,1,-90,-1,0
24,25,8,20,0.8,9,24,13,-1,-4,45,1,0
23,24,8,17,0.8,11,23,13,0,3,0,0,0
22,23,7,17,0.8,12,22,12,0,3,0,0,0
21,22,7,17,0.8,11,21,10,0,0,0,0,0
17,21,7,16,0.8,11,17,10,0,0,0,0,0
17,17,6,15,0.8,10,17,8,0,1,45,-1,0
14,17,6,16,0.8,8,14,8,0,0,-45,0,0
15,14,6,16,0.8,8,15,9,0,1,45,0,0
15,15,6,15,0.8,8,14,10,0,0,-45,0,0.1
16,15,6,14,0.8,8,16,9,0,0,0,1,-0.1
15,16,6,13,0.8,9,14,10,0,0,45,-1,0
13,15,6,14,0.8,8,13,8,0,-1,-45,1,0.1
13,13,6,15,0.9,8,13,7,0,0,0,0,-0.1
16,13,7,15,0.9,10,16,8,0,0,0,0,0
21,16,7,15,0.9,11,21,8,0,-2,0,-1,0
29,21,7,16,0.9,11,29,13,1,-3,0,1,0
34,29,9,17,1,12,34,17,0,0,0,-1,0
40,34,11,16,0.9,13,40,21,1,-1,0,1,0
44,40,13,19,1,12,44,24,0,0,0,0,0
52,44,15,23,1.1,10,54,30,1,0,-45,-1,0
58,52,16,25,1.1,7,65,33,-1,2,45,1,0
60,58,18,25,1.1,6,69,33,0,1,0,0,0
61,60,17,23,1.2,7,72,35,0,2,0,0,0
61,61,16,23,1.3,6,72,40,0,2,0,0,0.1
58,61,13,20,1.3,6,62,41,0,0,0,0,0.1
50,58,12,20,1.2,6,49,35,0,0,0,-1,0.1
35,50,10,19,1.1,6,34,24,0,0,0,1,0
29,35,9,17,1,6,29,20,0,0,0,0,0.1
20,29,8,16,0.9,5,20,12,-1,-1,0,0,-0.2
14,20,7,16,0.9,5,14,7,0,0,0,0,-0.1
13,14,6,15,0.8,5,13,6,0,0,0,0,-0.1
14,13,6,14,0.8,6,14,5,0,0,0,0,0
14,14,6,12,0.8,8,14,5,-1,-1,0,0,0
11,14,6,12,0.8,8,11,4,0,0,0,0,0.1
15,11,7,14,0.8,5,15,4,0,0,0,-1,-0.1
17,15,8,14,0.9,5,17,7,1,-2,0,1,0
29,17,10,13,1,6,29,16,0,-1,0,-1,0
36,29,11,13,1,8,36,22,0,-2,0,1,0
45,36,12,13,1,9,45,27,1,-2,0,-1,0
47,45,10,13,0.9,10,47,28,0,-2,0,1,0
49,47,13,14,0.9,11,49,31,0,-1,0,0,0
49,49,11,14,0.9,11,49,33,1,0,-45,-1,0
53,49,10,16,0.9,12,55,35,1,-2,0,0,0
57,53,9,18,0.9,12,59,40,-1,2,0,0,0
52,57,9,21,0.9,12,53,35,0,0,0,0,0
46,52,9,21,0.8,15,46,28,0,0,0,0,0
37,46,9,20,0.8,16,37,25,-1,9,125,0,0
34,37,9,18,0.8,18,34,22,1,-7,-125,0,0
33,34,8,17,0.8,22,33,19,-1,3,0,0,0
29,33,8,16,0.8,24,29,17,0,1,0,0,0
29,29,7,13,0.8,28,29,15,0,1,0,0,0
26,29,7,12,0.8,28,26,14,0,1,0,0,0
22,26,7,11,0.8,31,22,10,0,-1,0,0,0
18,22,7,10,0.8,30,18,8,0,0,0,0,0
15,18,7,10,0.8,28,15,6,0,2,0,0,0
13,15,7,10,0.8,24,13,5,-1,-1,0,0,0
15,13,7,11,0.8,28,15,7,0,0,0,0,0
15,15,8,18,0.8,23,15,7,1,-1,0,0,0
20,15,8,18,0.8,22,20,7,-1,1,90,0,0
21,20,8,17,0.8,24,21,8,2,-4,-90,0,0
21,21,9,17,0.8,26,21,8,0,-2,0,0,0
20,21,10,17,0.8,25,20,9,0,-2,0,0,0
24,20,11,15,0.8,26,24,10,0,1,0,0,0
26,24,11,14,0.8,30,26,11,1,-1,0,0,0
25,26,10,14,0.8,30,25,10,0,-2,0,0,0
23,25,10,15,0.8,31,23,11,-1,0,0,0,0
23,23,10,17,0.8,30,23,13,0,2,0,0,0
28,23,10,17,0.8,26,28,14,0,3,0,0,0
26,28,9,19,0.9,19,26,13,0,4,0,0,0
30,26,9,18,0.9,14,30,15,-1,-1,90,0,0
25,30,9,16,0.8,11,25,15,0,3,0,0,0
24,25,10,17,0.8,9,24,16,0,1,0,0,0
23,24,9,16,0.8,13,23,15,-1,-5,-90,0,0
21,23,7,14,0.8,17,21,12,0,5,0,0,0
20,21,7,13,0.8,17,20,11,0,1,0,1,0
18,20,7,11,0.7,20,18,11,0,0,0,-1,0.1
14,18,7,11,0.7,19,14,7,-1,0,0,0,0
12,14,7,11,0.7,20,12,6,0,0,0,0,0
11,12,7,9,0.7,25,11,5,0,-1,0,0,0
10,11,7,9,0.7,29,9,4,0,-1,0,0,-0.1
10,10,7,10,0.7,29,9,4,0,-3,0,0,0
11,10,7,15,0.7,27,11,4,0,-2,0,0,0
14,11,7,17,0.7,25,14,4,0,1,0,0,0
16,14,9,18,0.8,23,16,4,1,0,0,0,0
17,16,9,17,0.7,26,17,7,0,-2,0,0,0
20,17,10,18,0.8,24,20,10,1,-2,0,0,0
24,20,11,17,0.8,27,24,11,1,-2,0,0,0
26,24,11,16,0.8,28,26,12,0,-1,0,0,0
26,26,11,18,0.8,26,26,12,0,0,0,0,0
28,26,10,19,0.8,25,28,14,0,9,125,0,0
31,28,10,17,0.8,26,31,15,-1,-6,-125,0,0
28,31,10,17,0.8,24,28,15,0,2,0,0,0
26,28,9,16,0.7,20,26,16,-1,2,0,0,0
26,26,9,17,0.7,17,26,15,0,1,0,0,0
29,26,9,18,0.7,15,29,17,0,2,0,0,0
29,29,9,16,0.7,18,29,16,0,0,0,0,0
23,29,9,14,0.7,24,23,14,0,-2,0,0,0
20,23,8,11,0.7,28,20,12,-1,2,0,0,0
20,20,7,9,0.7,31,20,10,0,1,0,0,0
15,20,7,9,0.7,34,15,7,0,0,0,0,0
12,15,7,8,0.7,36,12,6,-1,0,0,0,0
12,12,7,7,0.7,38,11,6,0,-3,0,0,0
12,12,7,7,0.7,38,10,5,0,0,0,0,0
13,12,7,7,0.7,39,10,4,0,-1,0,0,0
12,13,7,7,0.7,38,10,4,0,-1,0,0,0
12,12,8,12,0.8,37,11,6,0,1,0,0,0
13,12,8,16,0.8,32,13,7,1,-2,0,0,0
18,13,9,18,0.8,29,18,6,0,-3,0,0,0
22,18,10,18,0.8,34,22,8,0,-1,0,0,0
23,22,11,16,0.7,36,23,10,2,-6,0,0,0
23,23,14,16,0.8,39,23,11,0,1,0,0,0
24,23,15,18,0.8,36,24,13,0,-1,0,0,0
29,24,15,19,0.9,33,29,16,1,0,0,0,0
39,29,17,25,0.9,28,39,22,0,0,0,0,0
46,39,17,30,0.9,22,46,26,-1,1,0,0,0
51,46,18,32,1,18,51,27,0,4,0,1,0
52,51,18,28,0.9,20,53,30,0,1,0,-1,0
52,52,18,26,0.9,17,53,35,-1,1,0,0,0
57,52,16,25,0.8,18,55,40,0,3,90,0,0
49,57,16,24,0.8,20,48,34,0,-3,-90,0,0
41,49,15,24,0.8,20,41,27,0,0,0,0,0
37,41,14,23,0.8,20,37,24,0,0,0,0,0
35,37,14,23,0.8,19,35,23,0,-1,0,0,0
34,35,13,22,0.8,19,34,21,0,3,0,0,0
32,34,14,23,0.8,18,32,21,0,0,0,0,0
33,32,13,19,0.8,22,33,20,-1,5,90,0,0
29,33,13,19,0.7,20,29,19,0,0,0,0,0
27,29,12,18,0.7,19,27,17,0,2,0,0,0
38,27,12,19,0.9,11,38,12,0,0,0,0,0
23,38,14,20,0.8,16,23,13,0,0,0,0,0
26,23,16,25,0.8,11,26,15,0,-3,35,0,0
37,26,19,25,0.9,14,37,19,1,-3,-80,0,0
38,37,19,24,0.9,16,38,20,1,-3,80,0,0
40,38,19,23,0.8,22,40,21,0,-5,0,0,0
36,40,20,22,0.8,26,36,18,2,-4,-125,0,0
40,36,19,23,0.8,28,40,23,1,-3,0,0,0
45,40,17,22,0.8,32,45,24,-1,-3,125,0,0
45,45,17,20,0.8,40,45,24,0,-5,-35,0,0
42,45,15,18,0.7,51,42,21,0,3,0,1,0
35,42,15,19,0.7,51,35,19,-1,5,0,-1,0
33,35,15,21,0.8,43,33,17,-1,7,35,0,0
39,33,15,22,0.8,37,39,23,0,4,-35,0,0
40,39,14,21,0.8,35,40,24,-1,-1,0,0,0
39,40,14,19,0.7,37,39,22,0,1,0,0,0
35,39,12,16,0.7,40,35,19,-1,1,35,1,0
32,35,11,12,0.7,45,32,19,0,-1,-35,-1,0
32,32,10,11,0.7,46,32,18,0,2,0,0,0
31,32,10,10,0.7,42,31,18,0,2,35,0,0
33,31,11,10,0.7,40,33,20,0,0,-35,0,0
34,33,10,9,0.7,39,34,23,0,0,0,0,0
32,34,9,9,0.7,39,32,22,0,-1,0,0,0
35,32,9,9,0.7,42,34,24,0,-2,0,0,0
36,35,9,10,0.8,37,36,24,0,3,0,0,0
40,36,10,14,0.8,32,39,28,-1,0,0,0,0
44,40,11,15,0.8,34,44,29,1,-4,35,0,0
50,44,12,16,0.8,42,50,32,0,-8,0,1,0
49,50,13,18,0.7,48,49,31,1,-6,0,-1,0
47,49,14,19,0.7,54,47,30,2,-8,-125,0,0
51,47,16,19,0.7,57,51,31,-1,1,90,0,0
55,51,17,22,0.7,56,60,34,1,-1,90,0,0
56,55,20,28,0.8,52,61,35,1,-1,-55,0,0
57,56,18,27,0.8,54,63,37,0,0,-35,0,0
60,57,17,29,0.8,53,70,40,1,-2,-90,0,0
60,60,19,36,0.8,43,70,40,-1,3,0,0,0
61,60,23,40,0.9,35,72,41,-2,9,125,0,0
64,61,26,40,0.9,33,75,46,0,4,-35,0,0
64,64,24,40,0.9,32,73,46,0,1,0,0,0
65,64,23,36,0.8,34,73,47,0,2,0,0,0
64,65,21,33,0.8,35,73,46,0,1,0,0,0
63,64,19,29,0.8,39,70,45,0,-6,-90,0,0
63,63,17,25,0.7,43,69,45,-1,7,125,0,0
59,63,16,21,0.7,48,68,41,0,2,-35,0,0
58,59,14,17,0.7,53,60,41,-1,4,0,1,0
60,58,12,13,0.7,58,58,43,-1,5,-45,-1,0
63,60,9,13,0.7,55,67,45,0,1,-45,0,0
62,63,8,11,0.7,53,62,44,-1,2,90,0,0.2
52,62,7,12,0.7,49,49,36,0,-2,0,0,0
36,52,7,16,0.7,45,29,25,0,3,0,0,-0.2
24,36,8,17,0.7,41,24,16,0,-1,0,0,0
23,24,9,19,0.8,38,23,15,2,-5,-90,0,0
24,23,10,21,0.8,35,24,15,0,-3,0,0,0
26,24,11,22,0.8,35,26,18,0,6,90,0,0
32,26,14,21,0.8,36,32,20,1,-6,35,0,0
39,32,16,21,0.8,40,39,25,1,-5,0,0,0
42,39,17,26,0.8,37,42,25,0,-5,0,0,0
48,42,20,34,0.9,30,48,30,2,2,0,0,0
55,48,20,42,0.9,23,59,34,-1,3,-35,0,0
60,55,20,49,1,14,69,42,0,-3,35,0,0
73,60,22,50,1,8,81,53,0,2,-35,0,0
73,73,20,46,0.9,10,84,53,-1,1,-45,1,0
73,73,18,35,0.9,17,90,53,0,1,0,0,0
59,73,15,27,0.8,22,68,41,-1,3,0,1,0
68,59,14,25,0.8,22,71,49,0,3,0,-1,0
84,68,12,23,0.8,24,87,62,-1,5,0,0,0
85,84,9,19,0.7,26,87,63,0,2,0,0,0.1
65,85,7,15,0.7,31,63,47,0,-2,0,0,-0.1
53,65,7,13,0.7,35,50,37,0,1,0,0,0
41,53,7,11,0.7,37,41,27,0,2,0,0,0.1
30,41,6,10,0.7,36,29,21,-1,0,0,0,-0.1
22,30,6,9,0.7,35,22,15,0,-1,0,0,0.1
19,22,8,12,0.9,30,19,10,0,0,0,0,-0.1
18,19,6,15,0.8,29,18,12,0,1,0,0,0
20,18,7,18,0.8,25,20,11,0,0,45,0,0
20,20,8,18,0.8,23,20,12,0,0,0,-1,0.2
20,20,8,19,0.9,23,20,11,1,-1,-45,0,-0.2
21,20,10,21,0.9,21,21,12,0,-1,80,0,0
24,21,10,20,0.9,22,24,14,0,1,-80,0,0
26,24,9,20,0.9,22,26,15,0,-1,0,0,0
24,26,10,21,0.9,20,24,15,0,-4,0,1,0
27,24,10,23,0.9,19,27,14,0,-2,0,0,0
24,27,11,23,0.9,20,24,13,0,-1,0,0,0
24,24,11,23,0.8,21,24,13,0,1,0,0,0
24,24,11,23,0.8,21,24,11,0,-2,0,0,0
21,24,12,21,0.8,24,21,10,0,0,0,0,0
19,21,10,18,0.8,27,19,9,0,-1,0,0,0
16,19,10,15,0.8,28,16,9,0,1,0,0,0
14,16,9,13,0.8,30,14,7,0,-1,-45,0,0
14,14,8,11,0.7,33,14,8,-1,1,0,0,0
14,14,7,11,0.7,34,14,6,0,2,45,0,0.1
21,14,7,11,0.7,32,21,5,0,0,0,0,-0.1
11,21,7,10,0.7,33,11,4,0,0,0,0,0
12,11,7,9,0.7,38,11,4,0,-1,0,0,0
13,12,6,8,0.7,41,11,5,0,3,45,0,0
12,13,6,7,0.7,37,9,5,-1,0,-45,0,0
11,12,6,7,0.7,34,8,4,0,0,0,0,0
11,11,7,12,0.7,29,11,4,0,-3,0,0,0
14,11,9,14,0.7,31,14,6,0,-2,45,0,0
18,14,10,14,0.7,37,18,8,0,-3,0,0,0
20,18,10,15,0.7,42,20,12,0,0,-45,0,0
24,20,11,14,0.7,47,24,14,1,-4,0,0,0
26,24,10,13,0.7,54,26,13,0,2,0,0,0
23,26,10,13,0.7,55,23,12,0,-1,45,0,0
25,23,10,14,0.7,54,25,13,0,3,-45,0,0
26,25,10,15,0.7,50,26,15,-1,0,0,0,0
30,26,10,17,0.7,47,30,18,0,2,0,0,0
34,30,10,16,0.7,47,34,20,0,2,0,0,0
32,34,10,16,0.7,45,31,22,0,-1,0,0,0
32,32,10,15,0.7,43,32,22,0,0,0,0,0
35,32,11,16,0.7,42,34,24,0,-1,0,0,0
35,35,10,14,0.7,47,32,24,-1,1,0,0,0
38,35,9,13,0.7,47,33,26,0,0,-45,0,0
36,38,8,12,0.7,49,34,25,0,-1,45,0,0
42,36,7,10,0.8,51,42,26,0,1,-45,0,0
35,42,7,10,0.8,51,35,24,0,2,0,0,0
32,35,7,9,0.8,48,30,22,0,3,90,-1,0.1
29,32,7,8,0.8,47,25,20,0,-1,0,1,-0.1
26,29,7,8,0.8,44,24,18,0,-2,0,0,0
26,26,7,8,0.8,43,24,18,0,0,0,0,0
28,26,7,10,0.8,40,25,19,-1,2,-45,0,0
26,28,8,13,0.8,37,25,18,1,1,45,-1,0
26,26,10,17,0.8,33,26,18,0,-2,0,1,0
29,26,11,17,0.8,34,29,18,0,-5,-45,-1,0
31,29,12,16,0.8,40,31,20,1,-4,45,1,0
28,31,12,17,0.9,38,28,16,0,1,-45,-1,0
34,28,12,16,0.8,39,34,21,0,0,45,1,0
37,34,11,14,0.8,40,37,25,0,0,0,0,0
37,37,11,15,0.9,41,37,25,0,0,-45,0,0
39,37,10,17,0.9,42,39,26,0,-2,45,0,0
39,39,11,18,0.8,46,39,25,-1,0,-45,0,0
40,39,12,21,0.8,45,40,26,0,1,45,0,0
42,40,13,20,0.8,44,42,27,0,3,-45,0,0
41,42,11,18,0.8,44,41,27,0,0,45,0,0
45,41,13,21,0.9,41,43,31,0,2,-45,0,0
45,45,12,21,0.8,39,44,31,0,1,0,0,0
45,45,11,18,0.8,42,43,31,0,0,0,-1,0
40,45,10,15,0.8,45,40,27,0,1,0,1,0
38,40,9,14,0.8,46,37,26,0,-1,0,0,0
38,38,8,11,0.8,49,37,26,0,-1,0,0,0
36,38,7,10,0.8,50,34,25,0,2,0,0,0
33,36,7,10,0.8,49,30,23,0,0,45,0,0
30,33,8,9,0.8,48,29,21,0,0,0,-1,0
32,30,8,10,0.8,47,31,22,0,1,-45,0,0
30,32,8,10,0.8,45,30,20,0,-1,-45,1,0
32,30,8,15,0.8,40,31,22,0,0,45,0,0
35,32,10,18,0.8,37,34,24,0,-5,0,0,0
36,35,12,19,0.8,38,36,24,1,-4,0,0,0
39,36,14,21,0.9,37,39,27,1,-3,45,-1,0
42,39,17,24,0.9,35,42,25,0,1,35,0,0
52,42,20,28,1,33,53,31,1,-4,190,0,0
56,52,26,30,1,39,61,37,2,-4,-270,1,0
58,56,27,34,1,42,66,41,1,-3,-45,-1,0
63,58,25,38,1,39,70,45,0,3,45,0,0
63,63,28,46,1.1,29,74,45,-1,2,0,1,0
67,63,23,46,1.1,22,84,48,-1,6,0,0,0
69,67,21,35,1,23,86,50,-1,2,0,0,0
65,69,17,25,0.9,29,78,47,-1,5,0,1,0
59,65,15,26,0.9,23,59,42,0,5,0,-1,0
62,59,16,29,0.9,17,70,44,-1,2,0,0,0
74,62,15,29,0.9,16,85,54,0,3,0,-1,0
73,74,12,26,0.9,18,86,53,0,2,0,0,0
64,73,12,26,1,16,77,46,0,1,45,1,0
60,64,12,24,1,15,68,43,0,1,-45,-1,0
58,60,11,23,1,14,62,41,0,0,0,0,0
57,58,10,23,1,12,57,40,0,1,0,0,0.2
45,57,11,22,0.9,12,43,31,0,0,-45,0,-0.1
39,45,11,21,0.9,13,37,27,0,0,45,0,0
43,39,22,17,0.8,13,19,30,0,0,0,0,0
30,43,11,22,0.9,11,28,21,0,0,45,0,0
30,30,13,23,1,10,29,21,1,0,-45,0,0
30,30,14,24,1,10,28,21,0,0,45,0,-0.1
36,30,16,23,1,11,34,25,0,-1,-45,1,0
39,36,16,24,1,11,39,25,1,1,45,-1,0
42,39,13,24,1,12,42,27,0,-1,-45,1,0.1
40,42,14,23,1.1,12,40,28,0,0,0,0,-0.1
37,40,14,23,1.1,12,37,23,0,-1,45,0,0.1
33,37,13,23,1,12,33,23,0,0,-45,0,-0.1
33,33,12,25,1,11,33,20,0,-1,0,0,0
33,33,13,26,1,11,33,19,0,1,0,0,0
34,33,14,29,1,9,34,20,0,-2,0,0,0
38,34,14,26,1,12,38,25,0,-3,0,0,0
32,38,15,25,0.9,12,32,19,0,0,0,0,0
33,32,14,26,0.9,10,33,20,-1,3,0,0,0
30,33,13,24,0.9,9,30,17,0,0,0,0,0
30,30,12,22,0.9,9,30,18,0,3,0,-1,0.1
31,30,10,20,0.9,8,31,18,0,0,0,0,0
33,31,10,19,0.9,12,32,23,0,1,45,0,0
32,33,10,18,0.9,14,30,22,0,-1,-45,1,0
26,32,10,17,0.8,15,26,17,0,-1,0,-1,-0.1
26,26,10,16,0.8,16,26,17,0,-1,0,0,0
26,26,10,16,0.8,15,26,18,0,0,0,0,0
28,26,10,17,0.8,14,28,18,0,1,45,0,0
27,28,10,21,0.8,11,27,18,0,-1,-45,1,0
30,27,11,21,0.9,9,30,19,0,0,0,-1,0
36,30,12,22,0.9,9,36,23,1,0,0,0,0
45,36,15,21,0.9,10,45,27,0,0,45,0,0
48,45,14,23,1,11,48,29,0,-1,0,1,0
43,48,17,21,1,16,43,23,1,-3,-45,0,0
37,43,17,21,1,18,37,22,0,-3,0,-1,0
34,37,16,22,0.9,20,34,18,0,-3,0,1,0
32,34,14,21,0.9,24,32,17,0,-1,0,0,0
27,32,13,20,0.8,28,27,15,0,0,45,0,0
26,27,15,23,0.9,24,26,14,-1,3,-45,0,0
31,26,13,21,0.9,27,31,16,0,2,-45,0,0
27,31,13,19,0.8,27,27,16,0,-1,45,0,0
30,27,13,20,0.8,25,30,18,0,5,0,-1,0
27,30,12,20,0.8,24,27,17,0,-1,0,0,0
23,27,11,18,0.8,25,23,16,-1,1,0,1,0
21,23,10,17,0.8,23,21,12,0,2,0,0,0.1
20,21,9,15,0.7,22,20,9,0,0,0,0,-0.1
18,20,9,14,0.7,20,18,9,0,-2,0,0,0
16,18,8,12,0.7,19,16,8,0,1,0,-1,0
13,16,8,12,0.7,18,13,8,0,-1,0,1,0
16,13,8,11,0.7,19,16,9,0,1,0,-1,0
18,16,8,10,0.8,21,17,12,0,0,45,0,0
19,18,8,10,0.8,20,17,13,0,-3,-45,0,0
20,19,9,14,0.8,17,20,13,0,1,45,1,0
23,20,10,17,0.9,15,23,13,0,0,0,0,0
28,23,12,18,0.9,16,28,15,0,0,-45,-1,0
34,28,14,20,0.9,17,34,19,1,-7,45,0,0
38,34,15,23,0.9,20,38,22,0,-2,35,1,0
40,38,14,23,0.9,23,40,22,1,-4,0,0,0
44,40,17,23,0.8,27,44,25,1,-1,55,-1,0
46,44,17,22,0.8,33,46,27,1,-6,135,1,0
49,46,17,25,0.8,35,49,29,1,1,0,0,0
50,49,18,30,0.9,32,50,30,0,1,0,-1,0
51,50,19,33,0.9,27,52,30,0,3,-135,0,0
53,51,20,31,0.9,23,55,30,-1,1,0,0,0
54,53,20,30,0.9,21,57,30,0,1,135,1,0
50,54,20,30,0.9,19,50,28,0,1,-135,-1,0
49,50,19,27,0.9,23,49,27,0,2,0,1,0
46,49,18,25,0.9,25,46,26,0,2,135,0,0
46,46,15,21,0.8,31,46,25,-1,4,0,-1,0
45,46,13,21,0.8,31,45,23,0,4,-45,0,0
45,45,12,23,0.8,26,45,23,0,4,-45,0,0.1
40,45,10,24,0.8,21,40,23,0,1,90,0,-0.1
37,40,9,25,0.8,18,37,21,0,1,-315,0,0.1
35,37,8,24,0.8,18,35,22,0,0,0,-1,0
30,35,9,24,0.8,16,30,21,0,0,90,1,0
29,30,9,28,0.9,10,27,20,-1,0,-45,0,0.1
28,29,10,29,1,10,26,19,0,0,0,0,-0.1
28,28,12,30,1,10,28,18,0,0,45,0,-0.1
36,28,13,28,1,11,36,22,0,-1,-45,0,0.1
34,36,14,25,1,13,34,23,0,0,0,1,0
35,34,13,22,1,14,35,21,0,0,0,0,-0.1
32,35,14,21,1,11,32,22,0,0,0,0,0
32,32,11,20,1,10,32,22,0,-1,0,0,0
25,32,11,20,1,8,25,16,0,0,0,0,0.1
24,25,10,20,0.9,8,24,16,0,1,0,0,0
23,24,11,21,1,8,23,15,0,-1,0,0,-0.1
22,23,12,22,1,7,22,15,-1,0,0,0,0
28,22,13,21,0.9,8,28,18,0,-1,0,0,0
28,28,11,21,0.9,10,28,19,0,0,0,0,0
30,28,12,20,0.9,12,30,20,0,-3,0,0,0
29,30,11,19,0.9,12,28,20,0,3,0,-1,0.1
25,29,11,20,1,9,24,17,0,2,0,0,0.2
23,25,10,19,1,10,23,16,0,0,0,1,-0.1
26,23,10,18,1,12,26,17,0,0,0,-1,-0.1
21,26,9,17,0.9,12,21,13,0,0,45,0,0
18,21,10,17,0.9,13,18,12,0,0,0,0,-0.1
18,18,9,15,0.9,15,18,11,0,-1,-45,0,0
16,18,9,14,0.9,16,16,10,0,0,0,0,0
16,16,9,14,0.9,16,16,9,0,0,45,0,0
16,16,10,19,0.9,13,16,9,0,-1,-90,0,0
17,16,11,22,0.9,11,17,10,0,1,90,0,0
21,17,14,21,1,11,21,10,0,-3,0,1,0
34,21,15,20,1,14,34,14,1,-6,-45,-1,0
34,34,16,20,0.9,20,34,16,1,-1,0,0,0
30,34,15,21,0.9,25,30,18,0,-2,45,0,0
31,30,14,18,0.9,31,31,14,0,-2,0,0,0
31,31,15,21,0.9,30,31,16,1,-1,-90,0,0
39,31,15,30,0.9,21,39,20,0,1,0,2,2.5
53,39,18,39,1,9,55,28,0,5,180,-2,-2.5
57,53,19,38,1,7,64,29,-1,1,-90,0,0
59,57,22,36,1,7,68,32,0,0,0,0,0
56,59,18,34,0.9,8,62,30,0,2,0,0,0
54,56,19,33,0.9,8,57,27,0,1,0,0,0
54,54,14,31,0.9,7,57,29,0,6,-45,0,0.3
47,54,11,28,0.9,7,47,30,-1,0,0,1,0.1
33,47,8,24,0.9,9,30,23,0,1,0,0,0
20,33,8,21,0.8,9,18,14,0,0,0,0,-0.1
16,20,7,19,0.8,11,15,11,0,0,0,0,0.3
13,16,7,17,0.8,13,11,9,0,0,0,0,-0.3
9,13,7,14,0.8,16,9,6,-1,-1,0,0,0.1
9,9,7,13,0.8,18,8,6,0,0,0,0,-0.2
10,9,7,13,0.9,20,10,5,0,0,0,0,-0.2
9,10,7,18,0.9,18,9,4,0,0,0,-1,0.1
11,9,8,22,0.9,17,10,4,0,-1,0,1,-0.1
14,11,10,21,1,19,14,6,0,-2,0,0,0
17,14,12,21,1,21,17,8,1,-3,0,-1,0
18,17,14,21,0.9,20,18,10,1,-1,-45,0,0
23,18,15,22,1,19,23,12,0,-1,45,0,0
28,23,16,22,1,19,28,15,0,-1,45,0,0
31,28,14,22,0.9,19,31,16,0,6,0,0,0
33,31,12,20,0.9,20,33,14,0,-2,0,1,0
33,33,12,22,0.9,20,33,16,0,-1,-45,0,0
32,33,12,24,1,23,32,17,0,-1,0,0,0
36,32,11,23,1,29,36,19,0,2,0,0,0
29,36,11,21,0.9,29,29,17,-1,3,0,0,0.1
27,29,11,22,0.9,27,27,16,0,1,0,0,-0.1
23,27,10,21,0.9,25,22,16,0,0,0,0,0.1
19,23,9,20,0.8,24,19,13,0,0,0,0,0
17,19,9,18,0.8,26,17,10,0,1,0,-1,0.1
17,17,8,14,0.8,29,17,11,0,0,0,0,0
13,17,8,13,0.8,31,13,8,0,-1,0,1,-0.1
13,13,7,12,0.8,31,13,7,0,1,45,-1,0
14,13,7,11,0.8,31,14,6,0,-2,-45,1,0
13,14,7,11,0.8,29,13,4,0,2,80,-1,0
12,13,7,10,0.8,30,12,5,-1,0,-35,0,-0.1
11,12,6,10,0.8,27,11,4,0,-1,-45,0,0
12,11,6,15,0.8,20,12,4,0,-1,45,0,0
13,12,8,17,0.9,17,13,7,1,0,0,0,0
19,13,10,19,0.9,15,19,7,0,-3,0,0,0
24,19,12,22,1,15,24,12,1,-1,-90,0,0
30,24,13,25,1,14,30,13,1,-6,180,0,0
35,30,15,26,1,14,35,20,0,2,135,0,0
43,35,17,27,1,14,43,23,0,-1,0,0,0
46,43,16,28,1,16,46,28,0,1,-315,-1,0
51,46,16,32,1.1,12,51,29,0,3,90,1,0
