aqi,pre_aqi,so2,no2,co,o3,pm10,pm2_5,temp,humi,w_dir,wind,rain
27,23,8,12,0.6,46,27,12,24,78,315,2,0
30,27,8,14,0.6,48,30,11,24,80,315,2,0
29,30,8,13,0.6,53,29,13,24,80,315,2,0
31,29,8,11,0.5,60,31,13,24,80,180,2,0
32,31,8,9,0.5,67,32,11,24,80,315,2,0
28,32,7,10,0.5,70,28,11,24,80,315,2,0
29,28,7,12,0.6,69,29,12,24,79,315,2,0
32,29,7,13,0.6,67,32,11,25,75,180,2,0
32,32,7,15,0.6,63,32,13,25,75,180,2,0
33,32,7,17,0.5,59,33,13,26,71,180,2,0
32,33,7,19,0.5,51,32,14,27,68,180,2,0
35,32,6,17,0.5,48,35,14,28,66,180,2,0
32,35,6,18,0.5,46,32,13,28,65,180,2,0
34,32,6,19,0.5,41,34,14,28,63,180,2,0
28,34,7,15,0.6,40,28,15,25,78,315,2,0
30,28,8,17,0.6,38,30,14,24,80,315,2,0
35,30,8,17,0.6,37,35,16,24,81,315,2,0
35,35,8,14,0.6,48,35,16,24,82,180,2,0
36,35,8,15,0.6,50,36,15,24,83,315,2,0
38,36,8,11,0.6,70,38,15,24,84,315,2,0
39,38,8,13,0.6,70,39,17,24,84,315,2,0
37,39,8,13,0.6,74,37,18,24,83,180,2,0
38,37,7,12,0.6,80,38,17,24,82,180,1,0
37,38,7,14,0.6,80,37,15,25,78,180,2,0
38,37,7,17,0.6,76,38,17,26,76,180,2,0
41,38,7,19,0.6,62,41,18,26,75,180,1,0
38,41,7,22,0.6,47,38,18,27,69,180,1,0
41,38,7,20,0.6,42,41,18,28,67,125,2,0
41,41,6,18,0.6,42,41,19,28,67,315,2,0
34,41,6,11,0.5,55,34,17,29,62,180,2,0
33,34,6,9,0.5,59,33,17,28,64,180,2,0
30,33,6,9,0.5,59,30,16,28,69,180,2,0
32,30,6,8,0.5,60,32,16,27,75,125,2,0
31,32,6,8,0.5,59,31,16,26,77,180,2,0
28,31,6,11,0.5,53,28,16,26,77,125,2,0
30,28,6,19,0.6,44,30,15,25,79,315,2,0
32,30,7,19,0.6,49,32,17,25,79,315,2,0
31,32,7,21,0.6,54,31,14,25,80,315,2,0
29,31,8,22,0.6,58,29,9,24,80,315,2,0
32,29,10,25,0.6,54,32,10,24,80,315,2,0
39,32,10,17,0.6,61,39,15,24,83,180,2,0
40,39,8,14,0.6,80,40,14,24,84,315,2,0
38,40,8,17,0.7,75,38,16,24,82,315,2,0
44,38,7,13,0.6,91,44,18,24,81,315,1,0
41,44,6,15,0.6,90,41,18,25,71,315,2,0
44,41,6,18,0.6,67,44,19,25,71,315,2,0
35,44,6,22,0.6,51,35,18,25,73,180,2,0
29,35,6,30,0.7,33,29,15,26,74,270,1,0
29,29,6,28,0.6,28,29,18,28,70,270,2,0
27,29,6,27,0.6,24,27,15,28,69,180,1,0
29,27,6,27,0.6,21,29,14,29,63,225,2,0
29,29,6,22,0.6,23,29,12,29,66,45,1,0
23,29,7,15,0.6,29,23,11,23,96,180,1,1.5
25,23,7,18,0.6,25,25,14,23,95,90,2,0
28,25,7,16,0.6,26,28,15,22,91,45,1,0.1
27,28,6,18,0.6,27,27,16,22,92,0,1,0
28,27,6,21,0.6,26,28,15,22,94,90,1,0
30,28,7,20,0.6,29,30,18,22,95,180,1,0
26,30,6,20,0.6,40,26,14,22,95,0,1,0.1
22,26,7,23,0.6,43,22,9,22,97,90,1,1.6
19,22,7,25,0.7,41,19,9,22,97,90,1,0.4
26,19,7,18,0.6,55,26,15,22,96,180,1,0
27,26,7,17,0.6,56,27,14,23,97,0,1,0
31,27,7,16,0.6,68,31,14,23,94,225,1,0
31,31,7,16,0.6,76,31,16,22,95,180,1,7.6
29,31,6,24,0.7,42,29,14,23,90,315,1,0
29,29,6,25,0.7,27,29,15,24,85,180,1,0
28,29,6,23,0.6,26,28,14,25,78,125,1,0
31,28,6,21,0.6,28,31,16,26,78,125,1,0
31,31,6,19,0.6,25,31,14,26,77,125,2,0
29,31,6,18,0.6,21,29,14,27,74,90,1,0
30,29,6,17,0.6,24,30,15,27,72,180,1,0
27,30,6,8,0.5,49,27,13,26,76,125,2,0
19,27,6,5,0.5,58,16,8,25,80,180,2,0
18,19,6,8,0.6,57,12,4,24,85,180,1,0
20,18,6,7,0.7,61,12,5,24,87,270,1,0
19,20,6,9,0.7,58,11,5,23,85,315,1,0
15,19,6,18,0.7,48,11,5,23,90,315,1,0
16,15,6,18,0.7,49,11,5,23,90,225,1,0
15,16,6,20,0.7,47,11,4,23,92,125,1,0
15,15,6,22,0.7,48,14,5,21,94,315,2,5.4
17,15,6,21,0.7,53,14,6,21,95,0,1,11.3
19,17,6,20,0.7,58,16,8,20,95,0,2,5.7
20,19,5,19,0.7,62,19,9,20,97,90,2,3.6
21,20,5,22,0.6,57,21,11,20,97,90,2,6.9
20,21,5,25,0.7,54,20,12,20,97,90,2,0.8
27,20,5,26,0.7,55,27,13,20,94,90,2,0
29,27,6,30,0.7,50,29,14,20,96,180,1,2.1
32,29,6,29,0.7,42,32,15,21,92,180,1,0.2
34,32,6,36,0.8,22,34,16,22,89,125,1,0
39,34,6,38,0.8,15,39,19,22,91,125,1,0
24,39,7,12,0.6,74,21,8,23,83,90,1,0
22,24,7,14,0.6,58,22,9,25,74,125,2,0
22,22,7,15,0.6,48,22,8,26,73,125,1,0
23,22,7,16,0.6,44,23,9,25,77,90,2,0.3
22,23,6,17,0.5,41,22,8,25,77,180,2,0.4
26,22,6,20,0.5,34,26,9,26,71,270,2,0
27,26,6,25,0.6,25,27,11,27,64,180,1,0
31,27,7,19,0.6,31,31,12,27,68,180,2,0
30,31,7,16,0.5,35,30,13,27,67,180,2,0
30,30,7,13,0.5,38,30,13,26,70,180,2,0
26,30,6,11,0.5,41,26,13,26,72,180,2,0
25,26,6,10,0.5,42,25,12,25,74,180,2,0
22,25,6,10,0.5,42,22,11,24,77,180,1,0
23,22,6,11,0.5,40,23,11,23,83,315,1,0
26,23,6,12,0.5,38,26,13,23,85,180,0,0
28,26,7,13,0.5,37,28,14,23,85,315,2,0
25,28,7,11,0.5,42,25,14,23,85,315,2,0
27,25,7,10,0.5,51,27,12,23,85,180,1,0
27,27,7,9,0.5,56,27,11,23,84,180,2,0
26,27,7,10,0.5,58,26,12,23,82,180,1,0
25,26,8,10,0.5,58,25,9,23,85,315,2,0
25,25,8,8,0.5,67,25,10,22,87,315,2,0
25,25,7,10,0.5,68,25,10,23,86,315,2,0
26,25,7,9,0.5,72,26,10,23,85,180,2,0
26,26,7,10,0.5,72,26,11,24,80,315,2,0
29,26,7,11,0.6,66,29,13,25,73,180,2,0
30,29,7,13,0.5,59,30,11,26,68,315,2,0
29,30,6,14,0.5,49,29,10,26,69,180,2,0
29,29,7,17,0.5,41,29,11,27,65,180,2,0
32,29,7,20,0.5,35,32,11,28,63,315,2,0
32,32,7,20,0.5,32,32,14,28,61,180,2,0
32,32,7,20,0.5,28,32,14,29,60,125,2,0
33,32,7,17,0.6,28,33,13,29,60,180,1,0
30,33,7,13,0.5,34,30,14,28,62,125,2,0
27,30,7,11,0.5,38,27,11,27,64,180,2,0
26,27,7,9,0.5,42,26,10,26,69,180,2,0
23,26,7,8,0.5,44,23,11,25,71,315,2,0
24,23,7,8,0.5,44,24,13,25,74,180,1,0
22,24,7,9,0.5,43,22,11,24,80,315,2,0
22,22,7,11,0.5,42,22,10,24,82,315,2,0
24,22,7,11,0.5,45,24,11,24,83,315,1,0
25,24,7,10,0.5,50,25,11,23,83,180,1,0
29,25,8,11,0.5,53,29,10,23,82,180,2,0
26,29,7,12,0.5,53,26,10,23,83,315,2,0
28,26,7,9,0.5,58,28,11,23,85,180,1,0
30,28,8,8,0.5,60,30,10,23,83,315,1,0
23,30,8,9,0.5,63,23,8,23,83,180,2,0
25,23,7,8,0.5,65,25,11,23,83,315,2,0
26,25,6,10,0.5,64,26,9,24,79,180,2,0
28,26,7,10,0.5,60,28,10,25,75,180,2,0
29,28,6,10,0.5,57,29,9,26,71,180,2,0
32,29,6,12,0.5,50,32,9,26,71,125,3,0
29,32,6,13,0.5,46,29,9,27,68,180,3,0
27,29,6,13,0.5,48,27,9,28,64,315,3,0
26,27,6,12,0.5,48,26,11,28,63,180,2,0
25,26,6,10,0.5,48,25,11,28,61,180,2,0
25,25,6,9,0.5,49,25,9,29,58,125,3,0
23,25,6,7,0.5,50,23,9,29,60,180,3,0
23,23,6,7,0.5,50,23,11,27,65,180,2,0
22,23,6,6,0.5,51,22,10,26,69,315,2,0
22,22,7,6,0.5,51,22,10,26,72,180,2,0
20,22,7,6,0.5,48,20,9,25,76,180,3,0
20,20,7,9,0.5,43,20,10,25,78,315,2,0
21,20,8,16,0.6,34,21,10,24,79,180,3,0
24,21,8,14,0.6,35,24,9,24,81,315,2,0
26,24,8,10,0.6,41,26,10,24,81,315,2,0
28,26,8,11,0.6,43,28,11,24,81,315,2,0
31,28,8,10,0.6,50,31,11,24,81,315,2,0
29,31,8,9,0.6,55,29,11,24,82,315,2,0
27,29,8,9,0.6,55,27,11,24,82,315,2,0
25,27,8,8,0.5,60,25,10,24,82,315,2,0
26,25,8,10,0.6,58,26,9,24,81,180,1,0
30,26,8,11,0.6,58,30,10,25,77,180,3,0
32,30,7,14,0.6,51,32,11,26,72,315,5,0
32,32,7,13,0.6,50,32,11,26,71,180,2,0
31,32,7,13,0.6,44,31,11,27,69,180,2,0
29,31,7,12,0.6,44,29,11,27,68,180,2,0
26,29,6,12,0.6,44,26,10,28,67,180,2,0
28,26,6,11,0.5,45,28,10,28,66,180,2,0
27,28,6,8,0.5,48,27,10,29,63,315,2,0
26,27,6,6,0.5,52,26,11,28,66,180,2,0
26,26,6,5,0.5,53,26,11,28,66,180,2,0
25,26,6,5,0.5,52,25,12,28,68,180,2,0
23,25,6,6,0.5,49,23,10,27,70,180,2,0
23,23,6,5,0.5,49,23,11,27,72,315,2,0
23,23,6,6,0.5,47,23,11,26,75,180,2,0
23,23,6,8,0.5,43,23,11,26,77,315,2,0
23,23,7,12,0.6,37,23,11,26,77,180,2,0
25,23,7,12,0.6,37,25,10,25,77,180,2,0
27,25,6,11,0.6,40,27,11,25,78,315,2,0
30,27,7,10,0.6,46,30,12,25,79,315,2,0
35,30,6,10,0.6,49,35,12,25,80,180,2,0
33,35,7,8,0.5,54,33,13,24,81,315,2,0
29,33,6,8,0.5,56,29,14,24,82,315,3,0
27,29,6,8,0.5,60,27,13,24,82,180,2,0
28,27,6,10,0.6,62,28,12,24,81,315,2,0
29,28,6,10,0.6,60,29,12,25,79,180,2,0
32,29,7,12,0.6,56,32,12,25,78,180,2,0
32,32,6,13,0.6,51,32,12,26,74,180,2,0
34,32,6,13,0.6,45,34,14,27,72,315,2,0
30,34,6,13,0.6,43,30,14,27,69,315,2,0
27,30,6,12,0.6,44,27,12,28,70,315,2,0
28,27,6,11,0.5,45,28,12,28,67,180,2,0
28,28,6,9,0.5,47,28,12,28,68,180,2,0
28,28,7,8,0.5,47,28,12,28,71,180,2,0
25,28,7,7,0.5,53,25,11,27,71,180,2,0
19,25,6,5,0.5,59,18,8,27,71,180,2,0
18,19,6,6,0.5,56,11,5,27,73,180,2,0
17,18,6,7,0.5,53,9,4,26,74,180,2,0
15,17,6,7,0.5,47,8,3,26,75,180,2,0
14,15,6,10,0.5,42,10,3,25,78,315,2,0
11,14,6,16,0.6,35,10,3,24,85,315,2,0.2
13,11,6,26,0.7,24,11,4,24,79,225,2,0
16,13,6,28,0.8,21,16,6,21,90,270,2,2.2
22,16,7,30,0.8,19,22,7,20,97,180,1,36.8
29,22,7,30,0.8,22,29,12,20,98,125,1,17.3
34,29,7,22,0.7,27,34,15,20,97,90,1,0.5
33,34,8,18,0.7,37,33,18,20,97,90,1,0.2
32,33,8,15,0.7,40,32,16,20,97,125,2,0.5
39,32,7,20,0.7,50,39,20,21,97,270,1,0.1
40,39,7,22,0.8,46,40,18,21,96,90,1,0
41,40,7,23,0.8,43,41,22,22,94,45,1,0
43,41,7,24,0.8,37,43,25,23,90,90,1,0
36,43,6,21,0.8,29,36,25,23,86,0,2,0
34,36,6,21,0.8,29,34,23,24,84,0,2,0
33,34,6,20,0.8,27,33,20,24,86,45,1,0.2
32,33,6,19,0.7,26,29,22,24,82,0,1,0
26,32,5,18,0.7,23,26,17,24,86,45,2,0
25,26,6,14,0.7,29,24,17,24,87,90,1,0
21,25,6,12,0.7,31,21,13,23,89,45,2,0
23,21,6,12,0.7,35,23,13,23,92,0,1,1.1
18,23,6,10,0.7,38,18,11,22,92,0,1,0.4
20,18,6,10,0.6,48,20,11,22,94,45,1,0
18,20,6,21,0.7,34,18,12,22,97,125,0,10.3
20,18,6,25,0.8,30,20,12,22,98,125,1,5
23,20,6,25,0.8,34,23,14,22,97,90,1,0.5
23,23,7,27,0.8,44,23,15,21,96,225,1,0.1
31,23,7,24,0.8,58,31,19,21,97,125,1,1.6
33,31,6,22,0.8,74,33,22,21,98,270,1,3.3
38,33,6,17,0.7,101,38,22,21,98,90,1,2.4
38,38,6,15,0.6,119,37,21,21,98,125,1,2.4
40,38,6,13,0.6,127,33,20,21,98,125,1,2.1
37,40,6,14,0.7,118,34,19,21,97,0,0,1.6
36,37,6,16,0.7,101,36,20,22,94,315,1,0
36,36,7,20,0.7,76,36,21,23,89,125,1,0
35,36,7,16,0.6,66,35,20,24,87,90,1,0
26,35,7,19,0.6,50,26,15,25,79,125,1,0
26,26,7,21,0.6,37,26,14,26,71,90,1,0
29,26,7,21,0.6,30,29,14,27,68,90,2,0
29,29,7,19,0.6,27,29,15,28,66,90,2,0
31,29,7,17,0.6,28,31,15,27,71,90,1,0
31,31,7,15,0.6,27,31,14,27,71,90,1,0
22,31,7,15,0.6,24,22,14,23,92,125,2,8
25,22,7,17,0.6,18,25,15,22,96,225,2,38.3
26,25,7,16,0.6,18,26,15,22,97,90,1,1
24,26,7,16,0.6,16,24,14,22,97,90,1,0
25,24,7,18,0.6,16,25,13,22,97,180,1,0.1
26,25,7,20,0.7,15,26,14,22,98,125,1,0
30,26,7,20,0.7,16,30,15,22,97,90,1,0
32,30,8,23,0.7,13,32,16,22,98,315,1,3.3
36,32,7,22,0.7,15,36,17,22,98,90,1,2.1
36,36,7,21,0.7,19,36,17,22,98,90,1,0
34,36,7,18,0.7,28,34,17,22,98,90,1,0
32,34,7,16,0.6,35,32,17,22,97,45,1,0.2
31,32,8,14,0.6,42,31,14,22,97,90,1,0.1
29,31,7,14,0.6,40,29,13,22,98,270,1,0.7
29,29,7,14,0.6,40,29,13,22,97,90,1,0
31,29,7,16,0.6,38,31,13,22,96,90,1,0.5
29,31,7,17,0.6,33,29,15,23,96,45,1,0.3
28,29,7,18,0.6,31,28,14,23,95,90,1,0.1
26,28,6,18,0.6,28,26,14,25,87,125,1,0
27,26,6,18,0.6,27,27,14,25,84,315,1,0
25,27,6,14,0.6,31,25,13,25,83,125,2,0
24,25,6,12,0.6,32,24,14,25,82,180,2,0
26,24,7,11,0.5,33,26,12,24,87,180,2,0.1
24,26,6,9,0.5,34,24,12,24,85,180,1,0
24,24,6,9,0.5,33,24,12,24,86,315,2,0
23,24,6,8,0.5,31,23,12,24,87,180,2,0
22,23,6,7,0.5,30,22,11,24,87,315,2,0
22,22,6,9,0.5,26,22,10,24,86,315,1,0
22,22,6,12,0.5,22,22,10,24,86,180,2,0
22,22,6,14,0.5,19,22,11,24,86,315,2,0
21,22,7,13,0.5,18,21,10,23,85,315,2,0
24,21,7,12,0.5,21,24,9,24,84,180,2,0
24,24,7,10,0.5,24,24,10,23,85,180,1,0
25,24,7,9,0.5,30,25,9,23,86,315,2,0
23,25,7,7,0.5,36,23,8,23,85,315,2,0
22,23,7,10,0.5,35,22,8,23,84,180,2,0
21,22,7,9,0.5,37,21,9,22,89,315,2,0
22,21,7,10,0.5,35,22,8,23,87,315,2,0
23,22,7,11,0.5,32,23,8,23,83,315,2,0
25,23,7,12,0.5,28,25,8,24,80,315,2,0
23,25,6,13,0.5,25,23,8,24,81,315,2,0
23,23,6,15,0.5,22,23,10,25,78,180,2,0
23,23,6,16,0.5,20,23,9,25,76,180,2,0
25,23,6,14,0.5,21,25,9,24,77,180,2,0
23,25,7,11,0.5,22,23,8,25,77,180,2,0
20,23,7,10,0.5,23,20,6,25,76,315,2,0
19,20,7,8,0.5,23,19,6,24,77,180,2,0
18,19,7,6,0.5,24,18,7,24,78,180,2,0
15,18,6,6,0.4,23,15,6,24,79,180,2,0
14,15,6,6,0.5,21,14,5,24,79,180,2,0
14,14,6,7,0.5,19,14,4,24,81,315,1,0
14,14,6,8,0.5,17,14,4,24,80,180,1,0
12,14,6,11,0.5,13,12,4,23,80,315,2,0
15,12,6,11,0.5,13,15,5,23,80,180,2,0
14,15,6,13,0.6,12,14,5,23,80,315,2,0
16,14,6,13,0.6,12,16,7,23,81,180,2,0
18,16,6,12,0.6,14,18,8,22,86,315,2,0
21,18,7,10,0.5,16,21,9,21,91,315,2,0.2
15,21,6,9,0.6,20,15,7,21,93,315,1,0
13,15,6,9,0.5,22,13,5,21,92,180,2,0.1
13,13,6,11,0.5,21,13,4,21,92,180,2,0.1
15,13,7,12,0.5,21,15,4,21,96,180,1,10.3
18,15,6,14,0.5,18,18,6,21,96,180,1,9.3
18,18,6,17,0.6,16,18,7,21,95,180,2,2.7
23,18,6,18,0.6,14,23,7,21,93,180,2,0.4
25,23,6,18,0.6,12,25,9,21,93,180,2,0.1
27,25,6,17,0.5,12,27,9,22,88,315,2,0.1
25,27,6,17,0.6,10,25,10,23,88,315,2,0
28,25,7,17,0.6,10,28,8,22,87,315,2,0
25,28,6,15,0.6,10,25,11,22,87,315,2,0
27,25,6,14,0.5,13,27,12,22,89,315,1,0
23,27,6,12,0.5,15,23,10,22,88,180,1,0
17,23,6,12,0.5,14,17,8,22,90,315,1,0
18,17,6,11,0.5,14,18,6,22,91,270,1,0
18,18,6,10,0.5,17,18,6,22,94,315,1,0
16,18,5,8,0.5,20,16,7,21,94,270,1,0
13,16,6,12,0.5,19,13,6,21,94,315,1,0
17,13,6,11,0.5,20,17,6,21,94,180,1,0
23,17,6,12,0.5,21,23,6,21,94,315,2,0
21,23,6,10,0.5,24,21,8,21,95,315,1,0.1
20,21,7,10,0.5,29,20,7,21,96,125,1,0
23,20,7,8,0.5,34,23,7,21,97,315,1,0
19,23,6,9,0.5,36,19,6,21,96,315,1,0
19,19,6,9,0.5,34,19,5,21,89,180,2,0
22,19,6,8,0.5,44,22,6,22,87,315,2,0
23,22,7,9,0.5,42,23,8,22,83,180,2,0
22,23,7,12,0.5,35,22,6,22,82,315,2,0.1
24,22,7,15,0.5,33,24,6,23,78,315,2,0
26,24,7,20,0.5,26,26,8,24,77,315,2,0
28,26,6,24,0.6,18,28,10,25,71,180,2,0
33,28,7,27,0.6,12,33,12,24,77,315,2,0.1
37,33,7,27,0.6,9,37,11,25,72,125,2,0
40,37,7,25,0.6,11,40,13,26,67,180,2,0
38,40,7,24,0.6,13,38,14,26,67,315,2,0
44,38,7,23,0.6,17,44,14,26,67,315,2,0
38,44,6,16,0.5,31,38,14,25,68,180,2,0
33,38,6,11,0.5,40,33,14,24,74,315,1,0
28,33,7,9,0.5,43,28,13,24,80,315,1,0
28,28,6,9,0.5,42,28,14,24,76,180,1,0
26,28,6,11,0.5,40,26,13,22,88,270,1,0
27,26,7,14,0.6,37,27,14,22,89,270,1,0
29,27,7,12,0.6,40,29,13,21,92,270,1,0
29,29,8,10,0.5,44,29,13,21,92,270,2,0
26,29,8,10,0.5,48,26,11,22,89,315,1,0
27,26,7,10,0.5,53,27,10,22,87,315,2,0
27,27,7,9,0.5,55,27,10,22,88,315,2,0
23,27,7,8,0.5,55,23,10,23,86,315,2,0
21,23,7,9,0.5,56,21,7,23,86,315,2,0
22,21,7,9,0.5,59,22,7,23,81,315,2,0
24,22,7,10,0.5,61,24,6,24,77,180,2,0
24,24,7,12,0.5,59,24,8,25,69,315,2,0
24,24,7,14,0.5,53,24,8,27,66,315,2,0
26,24,7,18,0.5,46,26,8,27,62,180,3,0
29,26,8,26,0.5,32,29,9,28,61,180,2,0
39,29,7,27,0.5,31,39,12,28,56,180,2,0
40,39,7,25,0.5,33,40,14,29,56,315,2,0
42,40,6,21,0.5,36,42,16,29,54,180,2,0
37,42,7,14,0.5,46,37,17,30,56,180,2,0
34,37,7,11,0.5,53,34,15,29,51,315,2,0
31,34,7,10,0.5,57,31,15,28,56,180,2,0
30,31,7,9,0.5,58,30,15,27,61,180,2,0
29,30,7,8,0.5,58,29,16,26,65,180,1,0
31,29,7,9,0.5,56,31,16,25,70,315,1,0
32,31,7,12,0.5,51,32,16,25,75,315,1,0
34,32,7,17,0.6,47,34,18,24,79,315,1,0
35,34,7,14,0.6,50,35,16,24,82,315,2,0
35,35,8,13,0.6,56,35,16,24,82,315,2,0
37,35,8,11,0.6,64,37,15,24,83,315,2,0
36,37,8,10,0.6,68,36,16,23,83,315,2,0
33,36,8,9,0.5,67,33,13,23,84,315,2,0
30,33,7,9,0.5,66,30,13,23,85,315,1,0
31,30,8,11,0.5,63,31,13,23,84,315,2,0
29,31,7,12,0.5,64,29,13,24,83,315,2,0
29,29,7,13,0.5,62,29,11,25,76,315,2,0
32,29,7,13,0.5,61,32,12,26,70,180,2,0
31,32,7,15,0.5,55,31,13,27,66,180,2,0.5
32,31,8,19,0.5,47,32,11,28,63,180,2,0
32,32,8,25,0.5,35,32,12,28,61,315,2,0
39,32,7,24,0.5,33,39,13,28,62,180,2,0
40,39,7,25,0.5,29,40,14,29,62,315,2,0
38,40,7,21,0.6,35,38,14,29,57,180,2,0
36,38,6,14,0.6,50,36,14,29,61,180,2,0
36,36,6,10,0.5,62,36,15,29,59,180,2,0
36,36,6,9,0.5,65,36,18,28,61,315,2,0
37,36,6,9,0.5,64,37,20,27,66,180,2,0
36,37,6,8,0.5,64,36,20,27,68,315,2,0
34,36,6,7,0.5,61,34,20,26,70,315,2,0
33,34,6,11,0.6,56,33,20,25,74,315,1,0
34,33,7,15,0.6,50,34,18,25,77,180,2,0
32,34,7,14,0.6,51,32,19,25,77,180,2,0
36,32,8,12,0.6,54,36,17,25,77,315,2,0
37,36,8,11,0.6,59,37,16,25,78,180,2,0
37,37,7,9,0.5,66,37,16,25,80,315,2,0
36,37,7,9,0.5,68,36,15,24,80,315,2,0
33,36,7,8,0.6,68,33,14,24,80,315,2,0
31,33,7,11,0.6,67,31,12,24,80,315,2,0
30,31,7,10,0.5,68,30,11,24,80,180,2,0
33,30,7,12,0.6,66,33,14,25,78,315,2,0
35,33,7,13,0.6,64,35,11,25,75,125,2,0
39,35,6,14,0.6,62,39,15,26,71,315,2,0
38,39,7,14,0.6,61,38,16,27,67,180,2,0
36,38,7,13,0.5,63,36,16,28,65,180,2,0
36,36,6,14,0.5,64,36,17,29,61,180,2,0
35,36,6,13,0.5,64,35,17,30,59,315,2,0
38,35,6,10,0.5,66,38,19,29,59,180,2,0
36,38,6,9,0.5,68,36,16,29,59,315,3,0
34,36,6,8,0.5,66,34,16,28,64,180,2,0
33,34,6,8,0.5,64,33,17,27,67,180,2,0
31,33,6,7,0.5,63,31,16,27,68,180,2,0
30,31,7,7,0.5,63,30,18,26,70,180,2,0
32,30,7,7,0.5,61,32,19,26,72,180,2,0
32,32,7,10,0.5,57,32,18,26,74,180,2,0
30,32,7,13,0.5,54,30,17,25,73,315,2,0
34,30,7,13,0.5,56,34,18,25,74,180,2,0
36,34,8,11,0.5,60,36,17,25,75,180,2,0
39,36,9,13,0.5,61,39,17,25,77,315,2,0
37,39,8,11,0.5,64,37,15,24,78,315,2,0
34,37,8,11,0.5,63,34,15,24,79,315,2,0
33,34,8,12,0.5,65,33,13,24,78,180,3,0
33,33,9,15,0.5,62,33,15,25,77,315,2,0
36,33,9,16,0.5,62,36,15,25,75,180,2,0
35,36,9,18,0.6,56,35,13,26,72,315,2,0
39,35,8,18,0.6,53,39,14,26,72,180,2,0
37,39,8,18,0.6,48,37,14,27,68,315,2,0
36,37,7,18,0.6,45,36,17,27,70,180,2,0
35,36,6,14,0.5,38,35,17,27,67,180,2,0
21,35,6,17,0.5,34,21,11,27,68,315,2,0
18,21,6,19,0.5,30,18,8,28,66,180,2,0
18,18,6,18,0.5,29,18,7,27,68,180,2,0
17,18,6,12,0.5,36,17,7,27,68,315,3,0
16,17,6,14,0.5,34,16,5,27,71,180,2,0
15,16,6,14,0.5,33,15,7,26,72,180,2,0
18,15,6,12,0.5,32,18,8,24,89,315,2,1.5
19,18,6,10,0.5,34,19,8,22,96,125,1,14.7
18,19,6,12,0.5,34,18,9,22,93,180,1,1.8
21,18,6,15,0.6,31,21,11,21,95,315,1,0.9
25,21,7,14,0.6,34,25,12,21,96,180,2,1.3
28,25,8,13,0.5,39,28,12,21,97,180,1,12
30,28,8,12,0.5,47,30,10,21,97,315,1,3.2
26,30,7,10,0.6,54,26,13,22,96,315,2,0.2
28,26,7,9,0.5,58,28,11,21,94,315,2,0
25,28,7,9,0.5,61,25,11,22,93,315,3,0
20,25,7,11,0.5,61,20,10,22,91,315,2,0
25,20,7,12,0.5,63,25,10,23,88,315,2,0
26,25,7,13,0.5,60,26,11,23,84,315,3,0
26,26,7,18,0.6,47,26,12,24,81,315,2,0
29,26,7,18,0.6,44,29,11,25,76,315,2,0
25,29,6,16,0.5,43,25,10,27,71,180,2,0
21,25,6,16,0.5,38,21,9,27,67,180,2,0
18,21,5,17,0.5,36,18,8,28,64,180,2,0
19,18,6,19,0.5,29,19,10,28,68,180,2,0
24,19,6,17,0.5,26,24,14,28,65,180,2,0
22,24,6,21,0.6,19,22,10,27,73,315,2,0.1
21,22,6,20,0.6,22,21,10,27,72,315,2,0.1
19,21,6,13,0.5,29,19,11,25,76,180,2,0
16,19,6,12,0.5,30,16,10,23,82,180,2,0
13,16,6,8,0.5,32,13,6,22,86,315,2,0
12,13,6,7,0.5,34,12,4,22,88,315,2,0.1
12,12,6,11,0.6,32,12,5,22,87,315,2,0
16,12,5,11,0.6,51,12,5,22,95,315,1,3.1
17,16,6,16,0.7,52,11,5,21,97,125,1,6.4
17,17,6,19,0.7,45,17,7,21,96,180,1,2
22,17,7,13,0.7,59,22,10,21,96,315,1,2.2
21,22,7,13,0.7,62,21,11,21,96,270,2,8.9
23,21,8,14,0.7,67,23,13,20,97,180,1,6.8
28,23,9,12,0.6,80,28,14,21,96,45,1,3.3
29,28,8,10,0.6,90,27,12,21,92,0,1,0.2
26,29,7,11,0.6,83,25,13,21,95,125,1,0.1
26,26,7,13,0.6,81,26,11,21,90,90,1,0
27,26,7,11,0.6,81,27,13,22,82,0,2,0
27,27,7,15,0.6,69,27,15,22,81,90,1,0
29,27,6,22,0.7,49,29,14,23,83,90,1,0.1
33,29,6,31,0.8,31,33,16,24,69,45,2,0
39,33,6,33,0.8,22,39,19,25,69,45,2,0
41,39,6,34,0.8,16,41,20,26,61,0,2,0
47,41,6,34,0.8,12,47,22,25,63,0,2,0
45,47,6,23,0.7,22,45,23,25,64,45,2,0
39,45,6,21,0.6,23,39,20,25,68,45,2,0
35,39,6,14,0.6,30,35,17,24,76,45,1,0
29,35,6,9,0.6,35,29,14,22,88,315,1,0
23,29,5,6,0.6,40,23,10,21,90,315,1,0
18,23,5,7,0.6,45,18,9,21,93,270,1,0
17,18,6,11,0.6,48,17,7,21,93,90,1,0
19,17,6,10,0.6,56,19,7,20,95,315,1,0
22,19,6,9,0.6,67,22,11,21,94,125,1,0
24,22,6,8,0.5,75,21,11,21,92,45,2,0
26,24,5,8,0.6,81,20,10,21,91,45,2,0
27,26,6,7,0.5,86,20,8,21,89,90,2,0
27,27,6,7,0.5,84,22,8,20,89,45,2,0
